time_taken,net_power
24.197,-81.878
24.241,77
23.782,286.01
23.524,58.509
24.264,36.746
24.502,67.465
23.859,847.17
24.248,956.29
23.803,708.33
24.171,413.54
24.081,83.831
24.225,7.6388
23.777,-123.03
23.746,-101.46
24.757,-71.672
23.563,223.72
24.464,443.81
23.56,450.23
24.275,266.83
23.722,-4.8917
23.969,147.34
21.278,49.093
22.092,228.08
24.109,295.61
23.813,152.55
23.966,319.96
24.232,577.64
24.252,24.485
24.293,-623.93
24.117,-620.18
23.871,-643.68
23.619,-528.16
24.303,-445.65
24.667,240.24
24.141,415.52
24.724,-30.193
23.725,113.71
23.016,515.43
23.703,1000.5
24.335,934.05
24.069,685.86
23.895,575.84
23.717,492.46
23.867,447.28
24.41,399.35
24.241,348.76
23.053,227.01
25.356,13.272
26.711,-432.66
24.879,-1005.8
24.675,-888.46
24.175,-131.74
23.759,185.83
23.828,13.784
24.454,61.288
27.769,201.07
23.403,227.78
24.014,192.88
25.195,297
27.271,174.4
23.518,371.29
24.078,354.39
25.908,206.66
25.541,153.83
23.388,618.29
23.795,-26.563
24.534,-258.63
23.342,888.42
25.297,896.84
25.068,-504.99
24.246,-516.06
24.174,-116.86
24.368,-37.358
24.129,22.412
23.367,18.75
24.607,-134.03
24.3,-281.38
24.847,-122.31
111,1.7024
30.394,-30.272
20.553,126.6
21.559,94.695
23.063,11.155
22.15,193.69
23.578,374.02
28.795,318.68
23.034,104.34
20.344,63.945
14.049,45.328
0.87267,23.585
1.6993,3.8955
15.184,-57.239
15.882,758.47
0.43952,763.71
1.1098,780
0.080848,800.5
0.046549,800.32
1.1451,777.03
180,216.25
180,215.84
180,211.32
180,207.73
180,204.11
180,200.51
180,196.03
180,190.06
180,184.87
180,179.77
0.11956,618.86
0.44736,610.19
0.029399,611.36
0.1176,609.25
1.3891,618.42
18.919,68.359
12.123,336.14
0.12691,336.83
0.51449,335.68
1.5146,301.78
11.3,-566.56
18.335,-626.76
21.888,-63.866
24.302,244.33
23.019,-152.25
23.943,-182.67
23.871,623.65
22.244,323.62
24.251,-235.43
22.876,-286.59
23.695,-782.51
23.287,326.74
23.39,327.89
23.343,553.55
23.79,497.5
22.956,299.71
23.181,261.62
23.191,45.197
23.277,159.72
23.951,148.44
22.716,-553.72
23.972,-840.92
23.098,-483.31
24.104,-52.54
22.721,144.22
23.691,-204.79
23.648,-527.72
22.938,-210.67
22.732,215.86
23.224,65.073
22.947,-8.0006
23.405,-375.21
23.013,-425.79
23.225,-230.31
23.476,166.48
23.125,-230.13
22.205,-280.44
23.758,-417.12
24.119,-592.22
23.818,-480.1
24.226,116.29
24.014,265.55
23.247,362.83
22.984,498.83
23.034,63.959
22.886,-198.32
23.149,14.251
23.535,-196.47
23.916,-271.5
23.016,-344.41
23.455,-536.76
23.148,-619.29
22.589,-133.67
22.256,-129.42
24.173,-200.34
22.624,-265.65
24.295,-494.2
24.507,256.11
23.906,627.3
22.571,538.47
22.519,205.17
23.905,7.7853
26.744,6.3589
24.138,212.84
27.575,121.19
28.214,-254.88
25.572,-581.46
25.561,-660.9
23.988,-558.63
24.512,-259.4
23.822,220.4
25.415,200.05
23.334,-26.474
32.447,-59.75
25.869,-69.037
24.485,-146.68
25.443,-215.01
23.783,-216.95
26.848,54.665
25.372,501.6
22.894,155.73
23.396,280
25.366,229.68
23.932,287.85
23.681,252.18
24.513,39.797
24.316,-315.96
24.947,-602.49
23.537,-595.71
24.774,-566.3
23.728,-662.4
30.638,-419.25
35.514,-70.663
29.819,-250.43
23.495,-80.445
22.634,189.74
23.786,280.66
24.423,-23.063
23.27,-650.96
24.958,-524.63
25.279,-0.40153
22.956,104.22
22.986,57.205
23.384,189.45
24.835,499.84
23.075,357.4
23.491,-191.48
23.837,-433.94
23.301,-497.38
23.418,-503.9
23.597,-516.7
23.3,-519.11
24.716,-212.89
23.719,-108.44
21.479,130.35
22.66,291.57
22.68,421.63
23.214,3.1393
23.352,-514.82
23.565,-84.265
23.579,-29.91
23.978,-295.75
23.208,-46.705
24.383,12.41
22.942,168.51
25.557,450.49
25.629,428.64
23.955,119.76
23.603,-122
23.555,-238.43
23.471,-534.21
29.88,-681.16
28.66,-533.5
30.408,96.062
26.381,6.9225
24.392,-72.539
24.024,-459.17
24.789,-389.59
23.419,-489.55
22.996,-431.49
23.361,50.022
23.01,138.92
23.858,-40.894
23.046,-131.19
23.219,-386.53
26.94,-457.07
24.01,-434.42
23.516,-323.02
24.647,-88.632
22.542,-143.4
23.284,-433.91
23.769,-467.4
23.539,-505.51
22.944,-551.18
23.351,-684.4
24.914,-501.04
27.232,-142.3
24.712,-43.451
28.089,-494.74
23.236,-401.4
23.235,-282.19
24.365,-342.79
24.154,-464.73
23.359,-334.63
23.134,-343.62
22.973,-417.35
26.476,-526.49
27.175,-1148.2
26.648,-1323.9
25.998,-688.49
23.269,-353.91
22.6,-384.21
22.414,-348.17
23.846,-327.58
23.933,-268.43
20.313,-313.45
15.696,-116.58
17.949,-442.59
22.089,-328.32
25.001,-175.05
24.255,-82.802
23.781,-101.92
23.28,-157.74
23.308,-175.98
24.144,-80.367
22.839,73.257
23.334,246.95
22.798,254.76
23.397,256.1
23.651,89.749
23.201,-302.1
23.01,-181.73
23.107,17.555
23.868,180.74
23.718,-78.427
23.481,57.17
23.409,-313.14
23.234,-138.87
22.998,92.488
23.035,48.637
23.429,0.0017767
23.261,-93.586
23.29,-447.57
23.471,75.774
23.257,140.87
23.283,85.403
23.475,96.816
22.699,43.512
23.075,-61.493
23.514,61.019
23.029,69.77
23.294,12.377
22.949,-344.35
23.079,-78.033
23.336,24.394
23.389,-540.38
22.599,-100.45
23.201,-403.45
23.097,-376.1
23.096,-198.18
23.401,-419.75
23.356,-389.04
23.027,-176.83
23.498,-378.07
23.38,-266.96
22.452,-222.2
24.043,-418.28
24.198,-258.04
24.314,-512.79
24.279,-441.68
24.495,-217.87
24.462,-369.51
24.015,-213.6
23.67,-228.17
23.905,-228.32
23.852,-169.15
24.083,-405.29
24.025,-157.15
24.223,-269.47
24.22,-483.94
24.23,-490.54
24.035,-188.04
24.221,-100.18
23.987,-55.118
25.057,-104.63
23.964,-266.22
24.185,-550.57
24.226,-288.9
23.362,-172.68
23.226,-236.47
23.692,-224.4
24.501,-247.34
25.166,-495.6
24.604,-398.08
23.28,-439.59
23.347,-397.88
24.19,-422.92
23.963,-277.26
24.118,-289.67
24.292,-236.37
24.453,-424.75
24.116,-275.66
24.517,-299.68
25.581,-482.55
24.186,-404.91
23.561,-509.2
23.614,-573.73
24.409,-665.48
24.988,-673.44
23.346,-618.73
23.385,-767.84
26.998,-427.32
24.647,-280.03
24.621,-193.16
24.96,-232.99
24.73,-162.6
24.713,-157.62
24.113,-96.999
23.981,-78.839
24.187,-232.09
26.696,-409.13
29.635,-585.66
25.81,-655.36
26.448,-535.87
21.287,-462.75
21.63,-407.6
25.562,-491.84
24.437,-563.2
25.606,-528.97
27.751,-510.35
24.938,-574.95
24.36,-524.33
23.737,-469.1
25.534,-452.05
24.713,-336.83
23.585,-493.2
24.444,-225.13
26.171,-319.91
22.887,-567
24.405,-511.9
24.253,-494.47
24.164,-487.3
24.32,-372.37
23.452,-314.71
25.724,-245
26.031,-277.83
25.425,-622.88
24.801,-802.71
25.032,-723.6
25.837,-367.84
22.81,-228.5
23.521,-136.58
24.991,-233.01
25.3,-466.54
24.885,-658
25.049,-576.52
24.636,-172.35
24.225,57.899
24.636,-68.978
25.305,-195.19
24.747,-254.32
24.786,-271.61
25.653,-251.19
30.981,-263.86
25.792,-311.04
29.571,-381.88
25.796,-511.7
25.369,-602.08
25.481,-554.15
25.672,-604.1
25.2,-489.58
24.594,-501.52
24.827,-508.48
25.348,-557.79
24.846,-519.71
25.599,-577.73
25.064,-598.29
25.082,-646.45
24.812,-614.8
24.393,-377.14
25.657,-278.02
24.897,-22.906
24.98,-135.61
180,67.439
180,65.117
180,61.797
180,58.569
180,55.017
180,51.264
180,47.604
180,43.628
180,39.3
180,35.152
180,30.966
180,26.447
180,22.011
180,17.639
180,12.927
180,8.161
180,3.6386
180,-1.0305
180,-5.901
180,-10.541
180,-13.878
180,-15
180,-15
180,-15
180,-15
180,-15
180,-15
180,-15
180,-15
180,-15
180,-15
180,-15
180,-15
180,-15
180,-15
180,-15
180,-15
180,-15
180,-15
180,-15
180,-15
180,-15
180,-15
180,-15
180,-15
180,-15
180,-15
180,-15
180,-15
180,-15
180,-15
180,-15
180,-15
180,-15
180,-15
180,-15
180,-15
180,-15
180,-15
180,-15
180,-15
180,-15
180,-15
180,-15
180,-15
180,-15
180,-15
180,-15
180,-15
180,-15
180,-15
180,-15
180,-15
180,-15
180,-15
180,-15
180,-15
180,-15
180,-15
166.89,-15
180,-15
180,-15
180,-15
180,-15
180,-15
180,-15
180,-15
180,-15
180,-15
180,-15
180,-15
180,-15
180,-15
180,-15
180,-15
180,-15
180,-15
180,-15
180,-15
180,-15
180,-15
180,-13.696
180,-10.044
180,-5.2421
180,-0.24021
180,4.6937
180,9.2911
180,13.994
180,18.926
180,23.472
180,27.801
180,32.391
180,36.74
180,40.743
180,45.002
180,49.241
180,52.998
180,56.611
180,60.271
179,63.612
24.567,-186.46
24.311,-249.62
25.577,-337.46
27.469,-730.55
25.149,-642.09
25.042,-296
24.801,-301.37
25.303,-392.11
24.7,-339.66
24.345,-382.59
27.228,-241.72
26.721,-287.12
25.403,-357.14
25.757,-395.61
24.593,-114.78
24.373,-164.22
26.122,-171.26
26.005,-267.35
27.69,-402.79
25.024,-389.51
24.723,-425.41
24.782,-374.89
25.952,-364.16
26.661,-337.93
24.505,-263.23
20.468,-376.8
20.5,-230.75
24.131,-321.15
25.004,-452.43
25.38,-295.18
26.846,-253.89
24.812,-293.2
24.966,-197.37
25.046,-191.97
25.277,-286.2
24.819,-343.91
26.969,-353.44
25.59,-299.47
26.362,-516.62
25.701,-622.77
25.574,-397.54
28.225,-289
26.571,-326.86
25.466,-361.89
25.612,-337.71
26.357,-286.81
26.59,-279.47
27.608,-158.97
33.583,-171.52
25.127,-181.23
25.883,-335.21
25.998,-357.74
24.822,-312.82
25.293,-263.44
29.306,-123.87
30.655,-103.81
29.645,-602.2
26.589,-399.77
27.948,-637.07
25.783,-752.55
26.64,-353.23
26.791,-144.75
25.352,-413.93
25.137,-657.64
25.197,-786.11
25.728,-529.54
25.417,-469.95
25.364,-405.21
25.362,-679.28
28.233,-680.1
25.115,-1088.5
25.417,-958.08
25.621,-307.03
25.354,-16.174
25.329,-225.25
25.32,-536.62
25.333,-450.58
25.363,-387.3
25.149,-361.11
25.372,-406.77
25.375,-388.15
25.375,-366.97
25.612,-309.56
25.159,-235.74
25.113,-366.85
25.062,-349.94
24.982,-301.53
25.826,-111.58
25.762,-279
25.463,-476.37
24.576,-395.57
25.003,-222.25
26.039,-6.5884
25.641,214.07
25.128,160.23
25.348,174.85
25.064,136.3
25.235,-92.764
25.421,-694.09
20.499,-533.91
13.651,-253.74
0.26214,-250.47
21.869,-358.16
25.507,-343.41
24.884,-427.69
24.582,-433.79
25.654,-780.62
26.576,-941.02
25.448,-1699.2
24.862,-730.09
25.3,38.049
24.984,203.25
25.078,-420.22
24.943,-286.25
25.17,-185.23
26.091,-151.47
23.802,-260.06
17.377,-381.04
9.177,-343.52
0.053409,-345.11
0.41796,-339.66
11.845,-267.65
17.215,-20.14
24.169,-122.1
24.349,-238.58
24.541,-182.43
24.193,-125.33
24.416,48.604
24.964,-415.24
24.881,-428.06
23.981,-284.44
24.949,-399.3
23.928,-367.69
24.047,-334.11
25.017,-307.98
25.641,-328.5
24.37,-339.18
23.63,-107.54
24.239,-308.44
24.934,-680.17
24.663,-250.45
24.607,-334.22
24.181,-408.35
23.859,-173.02
24.361,-132.25
25.103,-635.37
24.591,-435.4
24.446,-351.2
24.38,-235.81
24.69,-423.22
24.704,-506.22
24.738,-284.98
24.933,135.02
24.561,-22.864
24.668,-571.68
24.63,-723.18
24.143,-747.28
24.131,-651.52
23.972,-487.18
25.64,-351.52
31.819,-274.64
25.105,-283.31
23.555,-213.1
22.854,-120.33
22.515,-164.21
21.705,-259.63
17.311,-340.77
0.084278,-346.35
1.0775,-367.72
21.879,-108.72
0.86532,-131.64
0.5434,-151.19
0.10535,-153.69
1.078,-169.61
1.1142,-162.67
0.87365,-141.9
1.1147,-117.44
180,112.93
180,114.04
180,116.22
180,118.34
180,120.06
180,122.17
180,124.61
180,126.8
180,129.01
180,131.29
0.23225,39.764
0.19403,45.56
1.0192,-30.624
6.3458,-131.6
1.1608,-99.294
0.68206,-69.618
23.881,-333.96
24.419,-293.05
24.676,-391.39
24.395,-354.18
24.397,-352.7
24.346,-336.53
23.902,-281.13
24.127,-279.55
23.86,-327.1
23.857,-277.41
24.002,-199.71
23.637,-349.74
23.907,-375.72
23.625,-484.89
23.649,-535.49
23.902,-694.21
24.545,-962.77
26.333,-645.64
26.063,-103.21
25.928,-24.453
26.067,-178.37
25.854,-272.52
26.071,-541.48
26.011,-642.51
25.741,811.84
26.045,480.13
25.631,126.95
26.036,100.02
25.788,-127.19
25.794,-69.027
26.045,67.04
25.553,64.789
25.817,-102.48
25.35,-163.22
24.614,-231.58
24.686,-418.41
24.415,-249.27
24.581,-54.104
24.267,83.446
24.261,-7.63
24.569,-162.66
24.314,-181.9
24.585,-198.69
24.306,-198.44
24.321,-335.9
24.597,-348.16
24.351,-154.17
24.559,-22.924
24.301,-486.8
24.586,-530.08
24.317,-266.12
24.296,-188.44
24.551,-277.15
24.323,-405.67
24.588,-510.69
24.341,-510.37
24.328,-327.72
24.601,-69.531
24.151,21.596
24.33,-213.91
24.1,-176.65
24.078,-40.352
24.324,39.961
23.719,-45.886
23.812,-324.85
23.352,-529.91
23.394,-202.18
23.642,171.64
23.352,278.66
23.629,-11.726
23.385,-62.876
23.365,-172.23
23.609,-465.25
23.395,-353.78
23.619,-40.857
23.341,221.16
23.567,148.11
23.332,-531.56
23.371,-528.29
23.353,-7.5929
22.842,348.32
23.267,24.054
23.526,-393.46
23.858,-425.17
24.096,-361.76
23.904,-235.91
24.362,-89.579
24.052,19.887
24.044,-9.7634
24.359,-171.03
24.079,-156.1
24.345,-195.12
24.078,-132.89
24.09,-35.455
24.326,-163.35
24.077,-561.62
24.338,-423.14
23.66,-215.3
23.614,184.23
23.844,405.24
23.619,162.67
23.656,-28.9
23.342,103.39
23.326,34.786
23.566,-37.815
23.326,-75.079
23.566,-49.319
22.945,77.303
23.458,22.787
24.729,83.295
25.713,200.91
26.51,116.3
26.206,-48.802
26.665,-46.836
26.742,46.034
26.713,194.45
26.988,-113.26
26.741,-423.34
26.744,-272.73
27.038,-105.16
26.714,-90.519
27.027,-168.17
26.758,-147.85
26.722,203.73
25.537,393.88
25.505,323.8
25.795,47.993
25.494,-5.7113
25.346,-188.68
25.107,-576.86
25.114,-108.59
24.862,277.54
23.574,-26.698
23.844,-303.8
23.584,-733.43
23.245,-433.98
23.414,47.11
23.027,832.61
23.2,467.82
23.129,-426.89
23.095,-236.28
23.347,-544.03
23.061,-647.2
22.947,-1019.4
22.631,-309.19
22.661,52.737
25.05,299.55
23.172,12.599
25.123,-142.4
25.255,232.33
25.25,28.756
25.509,30.504
24.244,80.955
24.325,-108.2
24.084,-167.46
24.363,-133.38
24.084,389.47
23.96,571.24
24.276,61.942
24.053,179.61
23.804,-5.3763
23.847,-710.33
23.956,-952.66
24.133,87.217
23.759,171.85
23.812,-293.1
23.219,-790.22
23.102,-386.63
23.333,-284.95
23.085,-428.31
23.363,-631.58
23.11,-606.11
23.044,-584.11
22.868,-678.97
22.679,-1136.3
25.432,-1902.4
26.643,-2835.6
26.677,-2087.7
27.017,-1012.4
26.731,-165.73
27.162,-429.36
27.013,-383.88
26.973,-54.725
27.223,-26.606
26.95,-227.84
27.256,-106.92
26.955,-143.89
26.984,-116.79
27.436,-47.06
27.183,-80.044
27.499,25.975
27.071,43.754
26.704,-45.345
26.975,24.116
26.559,-0.62251
26.304,-32.393
25.244,-51.237
25.535,-120.76
25.108,292.68
24.671,202.39
24.345,38.242
24.053,-465.59
24.33,-513.15
24.067,-58.869
24.077,-87.941
24.37,118.11
23.96,353
24.086,-319.49
23.852,-427.49
23.81,131.68
24.037,283.08
23.8,-73.005
24.108,-108.98
23.809,56.552
23.786,157
24.052,-307.16
23.829,-380.12
24.108,2.5463
23.793,194.6
23.836,-52.791
24.06,-163.25
23.485,-42.995
23.597,12.259
23.341,298.08
23.34,253.62
23.628,-148.39
23.414,78.712
23.677,628.68
23.361,449.85
23.363,-229.74
23.439,-113.43
23.196,-35.217
23.397,166.04
23.002,17.271
22.916,-226.84
23.194,-544.51
22.92,-474.72
23.029,-332.96
22.496,-93.554
22.728,573.91
22.866,769.21
22.643,324.58
22.918,-89.245
22.538,-70.335
22.693,-419.69
22.453,-639.69
22.472,-345.21
22.769,-94.528
22.354,395.37
22.322,129.32
22.013,-425.95
22.064,7.3142
22.875,118.93
22.96,241.87
23.418,-39.202
23.597,-359.59
24.051,-11.433
24.344,209.15
24.069,251.71
24.172,348.06
21.761,485.24
21.712,542.15
21.336,1460.1
20.728,1823.4
23.747,1168.8
24.513,639.48
23.988,-82.227
24.355,-1187.5
24.18,-585.33
24.291,426.72
24.15,268.65
24.204,1605.9
26.663,1392.1
26.314,853.52
26.904,-287.41
26.329,854.44
26.424,420.58
26.783,248.14
26.6,248.48
26.896,466.14
26.496,533.1
26.466,164.91
26.804,472.17
26.619,-225.74
26.778,-1055.7
26.182,532.39
26.208,-307.63
25.751,-634.38
25.654,-530.54
26.083,-1208
25.961,-1720.7
26.017,941.96
25.693,374.78
22.038,-366.09
24.101,-76.719
24.584,-26.647
25.218,-434.07
25.075,-391.87
25.043,-205.51
25.351,-157.72
24.734,121.6
25.381,-641.55
24.631,183.3
24.611,-23.946
24.902,-28.892
24.615,-73.887
24.888,-285.75
24.48,-1210
23.827,-1129.6
23.695,-480.73
23.005,-387.34
23.338,-702.19
23.014,803.56
23.425,181.42
23.189,-42.241
23.057,-143.62
23.166,-38.085
23.072,-308.51
23.385,123.96
22.99,406.06
23.052,453.37
23.35,264.14
23.405,-160.81
23.643,-486.49
23.232,-326.01
23.19,171.49
23.446,-266.56
23.177,115.21
23.462,852.56
23.196,931.12
23.148,906.55
23.061,755.87
22.721,836.12
22.94,1046.1
22.674,833.37
22.663,421.67
22.525,214.08
22.271,533.33
22.477,610.53
22.241,581.05
22.847,496.46
24.736,232.41
24.884,127.96
25.129,256.28
24.304,4.4582
23.788,7.3252
23.692,637.27
23.384,782.89
23.662,649.44
23.428,755.24
23.283,772.78
23.499,119.65
23.369,-705.23
24.145,340.2
24.886,486.35
23.587,-384.48
23.44,-589.52
23.699,27.494
20.493,816.52
18.3,840.26
18.681,615.21
17.071,560.95
19.362,534.78
20.73,579.57
18.591,-155.02
18.428,-965.39
18.606,-701.52
22.976,-445.47
24.144,104.91
23.873,324.48
24.169,46.496
23.882,-1.3987
24.107,-248.68
24.392,20.997
24.166,-56.86
24.852,-123.29
24.612,-165.71
24.609,-206.5
24.88,-130.01
24.503,-78.455
24.634,-168.98
24.328,-176.89
23.918,-88.973
24.125,-7.3599
23.66,-37.972
23.906,21.105
23.629,534.36
24.284,661.39
24.654,588.86
24.378,449.13
24.685,274.18
24.398,236.1
24.378,3.3404
24.464,-267.8
24.86,197.28
25.175,71.121
24.877,-8.595
24.919,-114.1
25.048,194.89
23.92,333.89
24.197,287.76
24.096,320.86
24.177,302.42
24.335,479.91
23.41,283.83
24.694,-54.796
24.402,472.69
24.338,297.31
24.717,-458.69
24.419,228.45
24.68,275.11
24.615,263.33
24.637,-45.85
24.957,-117.62
24.639,210.55
24.775,-47.463
24.392,121.33
24.657,173.96
24.41,7.4395
24.405,-36.119
24.686,-68.679
24.41,-62.165
24.665,69.712
24.317,-169.69
24.394,-64.134
24.663,-195.01
24.415,-586.24
24.706,-528.97
24.438,-89.86
24.663,-162.97
25.078,-120.15
24.868,73.623
25.166,-280.1
24.908,-429.5
24.92,-444.77
25.242,-188.29
24.85,1049.8
24.622,1060
24.365,643.16
24.361,556.45
24.716,-19.097
24.373,-365.35
24.753,-562.44
24.345,196.93
24.263,-309.13
24.425,-412.93
24,-502.96
23.955,-46.714
23.703,-171.67
24.127,262.97
24.386,1355.7
24.389,1317.9
24.728,751.1
24.444,664.1
25.615,658.28
26.622,779.13
26.337,732.78
26.664,489.77
26.39,773.66
26.274,625.93
26.683,134.84
26.39,431.35
26.655,408.85
26.332,632.27
26.537,352.04
26.105,388.17
26.132,403.84
26.2,524.94
25.614,421.87
25.885,336.89
25.572,58.296
25.3,97.741
25.854,-6.4838
25.582,0.84143
25.877,21.026
25.586,77.051
25.584,51.191
25.676,9.4208
24.963,69.892
25.124,72.387
24.869,-19.742
24.382,126.81
24.393,186.1
23.965,75.903
23.934,117.83
23.644,229.15
23.629,202.44
23.685,180.49
23.4,44.821
23.555,132.09
23.609,203.34
23.66,252.47
23.909,194.51
23.658,228
23.916,236.76
23.627,132.8
23.678,135.25
22.796,13.731
23.161,-7.631
24.053,125.82
24.551,19.42
25.375,184.77
25.08,247.7
25.084,12.751
25.386,-37.934
25.111,208.38
25.406,219.67
25.105,206.09
25.126,144.41
25.227,202.62
24.847,171.85
24.814,13.903
24.377,91.204
24.425,25.779
24.654,304.48
24.396,38.909
24.64,19.287
24.122,291.51
23.89,320.03
24.183,78.329
23.939,222.85
24.187,202.71
23.929,225.2
23.786,160.91
23.954,37.108
23.604,269.75
23.698,233.61
23.42,223.77
23.355,217.29
23.905,-269.74
23.882,327.56
24.082,653.72
23.863,251.49
24.131,158.91
23.859,160.69
23.834,-219.95
24.19,-618.85
23.893,-192.8
24.157,-170.05
23.903,-178.31
23.896,303.46
24.067,326.48
23.229,-452.75
22.512,439.09
22.141,1232.4
22.095,891.77
21.937,577.05
21.68,569.56
21.953,331.96
21.827,86.231
21.582,224.8
20.952,127.65
20.945,151.61
20.922,220.11
22.3,250.73
23.487,174.62
23.625,147.93
24.912,29.301
24.77,1.0355
24.078,-6.4772
23.723,-74.322
22.675,-215.09
137.31,-80.48
23.707,-235.55
22.578,619.98
21.375,471.05
15.541,-3486.2
0.36798,-3467.7
0.20971,-3460.3
0.2984,-3491.4
0.034789,-3523.4
0.032829,-3514.5
0.064188,-3509.8
0.0147,-3517.4
0.028419,-3518.5
0.057819,-3516.8
0.026949,-3504.5
0.039199,-3521.1
0.040669,-3519.2
0.043609,-3522
0.032339,-3535.2
0.01666,-3525.9
0.033809,-3515.9
0.038219,-3525.9
0.32094,-3537.1
0.12985,-3546
0.039689,-3553.6
0.39003,-3589.1
0.34887,-3557.2
0.64727,-3571.7
0.17738,-3580.8
10.056,-1361.8
1.4817,-822.64
15.747,409.87
16.062,-194.65
2.4818,-289.74
0.031359,-287.41
0.071538,-293.71
0.19501,-312.31
5.8446,-570.23
18.632,-1002.4
16.725,-311.77
17.124,1760.9
1.47,1785.1
0.20383,1784.3
0.088198,1788
0.20187,1791.8
0.11858,1801.2
0.17101,1795.2
0.087218,1800
0.15484,1798.6
0.064678,1796.1
0.13818,1801.5
0.4846,1808.9
1.9408,1832.2
0.12495,1833.6
0.14161,1837.2
0.24646,1834.9
0.033319,1821.4
0.32094,1826.1
0.042139,1816.7
0.1323,1834.5
0.054389,1837.4
0.10682,1842.4
20.175,721.02
19.86,166.76
22.605,263.02
23.046,-1178.9
22.227,1102.8
23.929,-267.78
21.539,-198.25
1.0819,-226.2
0.051939,-237.42
0.14357,-238.06
0.027439,-236.64
0.55859,-242
0.38317,-244.41
1.8904,-290.02
0.93343,-338.67
0.01225,-259.61
1.7174,-410.6
0.091628,-431.03
0.3082,-465.05
0.044099,-475.17
1.1745,-629.53
3.2261,-1126
180,210.8
180,210.51
180,206.95
180,204.35
180,201.72
180,199.08
180,196.32
180,192.25
180,188.31
180,184.21
8.76,-434.54
0.89962,-326.51
4.5848,-84.853
1.0574,36.885
3.2971,112.27
1.1035,51.877
21.398,-509.15
22.995,-479.73
23.232,-399.54
24.969,-783.92
25.762,37.712
25.139,-138.15
26.358,-208.08
25.823,-177.05
26.489,-197.88
26.49,-107.08
26.838,-96.138
21.964,-264.13
21.39,-310.81
21.112,-172.78
20.829,-84.774
20.723,-44.687
21.142,-85.547
21.509,-137.81
21.371,-102.38
22.312,-136.18
23.751,-164.22
19.905,-55.556
21.24,100.75
24.434,-79.187
24.81,-116.52
25.142,-93.428
24.883,-63.206
25.14,-84.314
24.887,-232.11
24.865,-352.06
25.142,-322.89
24.853,-349.79
24.76,-280.14
24.402,-130.05
24.28,2.2314
24.346,-89.938
23.797,-122.64
23.917,0.25459
23.806,112.46
23.768,238.65
22.766,137.81
22.593,125.34
24.281,166.66
24.903,56.675
25.696,0.85665
26.232,-142.95
26.334,-423.67
26.627,-616.77
26.368,-606.9
26.36,-647.33
26.66,-538.96
26.349,-196.95
26.672,-105.02
26.35,382.37
25.859,517.28
24.95,571.62
24.622,710.21
23.288,647.07
21.498,409.52
21.114,355.39
21.021,611.24
20.982,723.32
24.049,508.85
20.929,140.67
21.568,108.26
26.08,37.65
26.343,-190.34
26.612,-192.87
24.987,-423.36
24.795,-867.98
23.412,-1116.9
22.733,-266.7
22.947,-289.24
22.723,-725.36
22.646,-837.17
24.059,-698.66
25.3,-418.31
25.87,-380.6
25.588,-404.62
25.53,-248.29
25.113,191.62
25.042,215.81
24.457,-430.18
23.683,-455.14
23.969,-296.54
23.676,-278.18
23.685,97.4
23.973,98.158
23.687,310.34
23.959,384.15
23.685,333.77
23.947,375.54
23.678,337.62
23.419,312.4
23.932,329.66
23.682,257.9
23.948,7.9707
23.696,-145.57
23.715,43.205
23.945,-185.91
23.672,-17.377
23.937,-234.18
23.686,-201.81
23.692,-178.95
23.946,-141.16
23.686,-30.078
23.936,-25.144
23.677,-48.093
23.709,42.281
23.936,88.281
23.686,-31.382
23.958,-20.398
23.705,144.11
23.663,270.61
23.953,158.83
24.435,-38.455
25.39,-29.148
25.134,-6.7779
25.143,-215.42
25.184,-388.79
24.939,-1040.2
25.362,157.49
24.881,307.41
25.06,-177.12
25.298,285.78
25.095,134.67
25.413,105.48
25.115,7.7409
25.094,-231.63
25.385,-104.46
25.118,-298.9
25.395,-239.36
25.109,-67.655
25.389,-278.58
25.116,-447.7
25.1,-299.75
25.396,245.86
25.063,143.81
25.568,-36.561
25.345,-87.076
25.365,-225.88
26.166,-127.17
26.155,-189.63
26.739,-293.55
25.612,-383.52
22.724,-246.3
22.914,-504.57
23.372,-575.48
22.95,-538.87
23.852,-464.75
23.858,-5.5886
23.068,-10.078
21.184,35.543
21.203,-79.15
22.499,-209.38
19.784,-117.36
20.07,-274.23
23.143,296.8
23.854,81.794
55.108,-108.74
24.613,142.34
23.041,128.69
21.479,-261.94
21.525,-110.1
23.306,-69.74
23.609,-280.15
23.671,-250.75
23.413,-293.72
23.223,-694.84
22.906,-534.98
21.661,-152.12
21.048,-884.16
21.374,-533.33
24.225,-416.65
23.266,-525.58
23.665,-711.43
24.488,-772.15
22.614,-638.93
22.609,-547.43
23.846,-532.43
23.456,-809.82
22.731,-938.43
22.836,-919.85
21.836,-997.02
20.402,-699.42
22.291,-697.47
24.147,-831.96
24.327,-1176.3
24.591,-974.38
24.317,-1134.4
24.609,-1107.9
24.324,-1241.6
24.3,-698.03
24.598,-141.38
24.364,27.902
24.565,-37.944
24.35,-987.4
24.452,-1257.5
24.559,-382.18
24.064,-630.38
24.106,-1704.3
24.169,-1118.6
23.725,-1118.4
23.736,-479.46
23.402,638.96
23.338,869.97
23.51,524.47
22.882,166.68
22.858,126.59
22.707,-777.88
23.477,554.01
24.695,376.72
24.599,287.53
24.836,156.39
24.403,-269.85
24.404,-145.83
24.668,57.355
